lon_bin,lon_freq,lon_cfreq,lon_%tot,Category,lat_bin,lat_freq,lat_cfreq,lat_%tot,Category_lat
158.1,0,105,92.92035398,Thinned 3,,,,,
158.2,0,105,92.92035398,Thinned 3,,,,,
158.3,0,105,92.92035398,Thinned 3,,,,,
158.4,0,105,92.92035398,Thinned 3,,,,,
158.5,0,105,92.92035398,Thinned 3,,,,,
158.6,0,105,92.92035398,Thinned 3,,,,,
158.7,0,105,92.92035398,Thinned 3,,,,,
158.8,0,105,92.92035398,Thinned 3,,,,,
158.9,0,105,92.92035398,Thinned 3,,,,,
159,0,105,92.92035398,Thinned 3,,,,,
159.1,0,105,92.92035398,Thinned 3,,,,,
159.2,0,105,92.92035398,Thinned 3,,,,,
159.3,0,105,92.92035398,Thinned 3,,,,,
159.4,0,105,92.92035398,Thinned 3,,,,,
159.5,0,105,92.92035398,Thinned 3,,,,,
159.6,0,105,92.92035398,Thinned 3,,,,,
159.7,0,105,92.92035398,Thinned 3,,,,,
159.8,0,105,92.92035398,Thinned 3,,,,,
159.9,0,105,92.92035398,Thinned 3,,,,,
160,0,105,92.92035398,Thinned 3,,,,,
160.1,0,105,92.92035398,Thinned 3,,,,,
160.2,0,105,92.92035398,Thinned 3,,,,,
160.3,0,105,92.92035398,Thinned 3,,,,,
160.4,0,105,92.92035398,Thinned 3,,,,,
160.5,0,105,92.92035398,Thinned 3,,,,,
160.6,0,105,92.92035398,Thinned 3,,,,,
160.7,0,105,92.92035398,Thinned 3,,,,,
160.8,0,105,92.92035398,Thinned 3,,,,,
160.9,0,105,92.92035398,Thinned 3,,,,,
161,0,105,92.92035398,Thinned 3,,,,,
161.1,0,105,92.92035398,Thinned 3,,,,,
161.2,0,105,92.92035398,Thinned 3,,,,,
161.3,0,105,92.92035398,Thinned 3,,,,,
161.4,0,105,92.92035398,Thinned 3,,,,,
161.5,0,105,92.92035398,Thinned 3,,,,,
161.6,0,105,92.92035398,Thinned 3,,,,,
161.7,0,105,92.92035398,Thinned 3,,,,,
161.8,0,105,92.92035398,Thinned 3,,,,,
161.9,0,105,92.92035398,Thinned 3,,,,,
162,0,105,92.92035398,Thinned 3,,,,,
162.1,0,105,92.92035398,Thinned 3,,,,,
162.2,0,105,92.92035398,Thinned 3,,,,,
162.3,0,105,92.92035398,Thinned 3,,,,,
162.4,0,105,92.92035398,Thinned 3,,,,,
162.5,0,105,92.92035398,Thinned 3,,,,,
162.6,0,105,92.92035398,Thinned 3,,,,,
162.7,0,105,92.92035398,Thinned 3,,,,,
162.8,0,105,92.92035398,Thinned 3,,,,,
162.9,0,105,92.92035398,Thinned 3,,,,,
163,0,105,92.92035398,Thinned 3,,,,,
163.1,0,105,92.92035398,Thinned 3,,,,,
163.2,0,105,92.92035398,Thinned 3,,,,,
163.3,0,105,92.92035398,Thinned 3,,,,,
163.4,0,105,92.92035398,Thinned 3,,,,,
163.5,0,105,92.92035398,Thinned 3,,,,,
163.6,0,105,92.92035398,Thinned 3,,,,,
163.7,0,105,92.92035398,Thinned 3,,,,,
163.8,0,105,92.92035398,Thinned 3,,,,,
163.9,0,105,92.92035398,Thinned 3,,,,,
164,0,105,92.92035398,Thinned 3,,,,,
164.1,0,105,92.92035398,Thinned 3,,,,,
164.2,0,105,92.92035398,Thinned 3,,,,,
164.3,0,105,92.92035398,Thinned 3,,,,,
164.4,0,105,92.92035398,Thinned 3,,,,,
164.5,0,105,92.92035398,Thinned 3,,,,,
164.6,0,105,92.92035398,Thinned 3,,,,,
164.7,0,105,92.92035398,Thinned 3,,,,,
164.8,0,105,92.92035398,Thinned 3,,,,,
164.9,0,105,92.92035398,Thinned 3,,,,,
165,0,105,92.92035398,Thinned 3,,,,,
165.1,0,105,92.92035398,Thinned 3,,,,,
165.2,0,105,92.92035398,Thinned 3,,,,,
165.3,0,105,92.92035398,Thinned 3,,,,,
165.4,0,105,92.92035398,Thinned 3,,,,,
165.5,0,105,92.92035398,Thinned 3,,,,,
165.6,0,105,92.92035398,Thinned 3,,,,,
165.7,0,105,92.92035398,Thinned 3,,,,,
165.8,0,105,92.92035398,Thinned 3,,,,,
165.9,0,105,92.92035398,Thinned 3,,,,,
166,0,105,92.92035398,Thinned 3,,,,,
166.1,0,105,92.92035398,Thinned 3,,,,,
166.2,0,105,92.92035398,Thinned 3,,,,,
166.3,0,105,92.92035398,Thinned 3,,,,,
166.4,0,105,92.92035398,Thinned 3,,,,,
166.5,0,105,92.92035398,Thinned 3,,,,,
166.6,0,105,92.92035398,Thinned 3,,,,,
166.7,0,105,92.92035398,Thinned 3,,,,,
166.8,0,105,92.92035398,Thinned 3,,,,,
166.9,0,105,92.92035398,Thinned 3,,,,,
167,0,105,92.92035398,Thinned 3,,,,,
167.1,0,105,92.92035398,Thinned 3,,,,,
167.2,0,105,92.92035398,Thinned 3,,,,,
167.3,0,105,92.92035398,Thinned 3,,,,,
167.4,0,105,92.92035398,Thinned 3,,,,,
167.5,0,105,92.92035398,Thinned 3,,,,,
167.6,0,105,92.92035398,Thinned 3,,,,,
167.7,0,105,92.92035398,Thinned 3,,,,,
167.8,0,105,92.92035398,Thinned 3,,,,,
167.9,0,105,92.92035398,Thinned 3,,,,,
168,0,105,92.92035398,Thinned 3,,,,,
168.1,0,105,92.92035398,Thinned 3,,,,,
168.2,0,105,92.92035398,Thinned 3,,,,,
168.3,0,105,92.92035398,Thinned 3,,,,,
168.4,0,105,92.92035398,Thinned 3,,,,,
168.5,0,105,92.92035398,Thinned 3,,,,,
168.6,0,105,92.92035398,Thinned 3,,,,,
168.7,0,105,92.92035398,Thinned 3,,,,,
168.8,0,105,92.92035398,Thinned 3,,,,,
168.9,0,105,92.92035398,Thinned 3,,,,,
169,0,105,92.92035398,Thinned 3,,,,,
169.1,0,105,92.92035398,Thinned 3,,,,,
169.2,0,105,92.92035398,Thinned 3,,,,,
169.3,0,105,92.92035398,Thinned 3,,,,,
169.4,0,105,92.92035398,Thinned 3,,,,,
169.5,0,105,92.92035398,Thinned 3,,,,,
169.6,0,105,92.92035398,Thinned 3,,,,,
169.7,0,105,92.92035398,Thinned 3,,,,,
169.8,0,105,92.92035398,Thinned 3,,,,,
169.9,0,105,92.92035398,Thinned 3,,,,,
170,0,105,92.92035398,Thinned 3,,,,,
170.1,0,105,92.92035398,Thinned 3,,,,,
170.2,0,105,92.92035398,Thinned 3,,,,,
170.3,0,105,92.92035398,Thinned 3,,,,,
170.4,0,105,92.92035398,Thinned 3,,,,,
170.5,0,105,92.92035398,Thinned 3,,,,,
170.6,0,105,92.92035398,Thinned 3,,,,,
170.7,0,105,92.92035398,Thinned 3,,,,,
170.8,0,105,92.92035398,Thinned 3,,,,,
170.9,0,105,92.92035398,Thinned 3,,,,,
171,0,105,92.92035398,Thinned 3,,,,,
171.1,0,105,92.92035398,Thinned 3,,,,,
171.2,0,105,92.92035398,Thinned 3,,,,,
171.3,0,105,92.92035398,Thinned 3,,,,,
171.4,0,105,92.92035398,Thinned 3,,,,,
171.5,0,105,92.92035398,Thinned 3,,,,,
171.6,0,105,92.92035398,Thinned 3,,,,,
171.7,0,105,92.92035398,Thinned 3,,,,,
171.8,0,105,92.92035398,Thinned 3,,,,,
171.9,0,105,92.92035398,Thinned 3,,,,,
172,0,105,92.92035398,Thinned 3,,,,,
172.1,0,105,92.92035398,Thinned 3,,,,,
172.2,0,105,92.92035398,Thinned 3,,,,,
172.3,0,105,92.92035398,Thinned 3,,,,,
172.4,0,105,92.92035398,Thinned 3,,,,,
172.5,0,105,92.92035398,Thinned 3,,,,,
172.6,0,105,92.92035398,Thinned 3,,,,,
172.7,0,105,92.92035398,Thinned 3,,,,,
172.8,0,105,92.92035398,Thinned 3,,,,,
172.9,0,105,92.92035398,Thinned 3,,,,,
173,0,105,92.92035398,Thinned 3,,,,,
173.1,0,105,92.92035398,Thinned 3,,,,,
173.2,0,105,92.92035398,Thinned 3,,,,,
173.3,0,105,92.92035398,Thinned 3,,,,,
173.4,0,105,92.92035398,Thinned 3,,,,,
173.5,0,105,92.92035398,Thinned 3,,,,,
173.6,0,105,92.92035398,Thinned 3,,,,,
173.7,0,105,92.92035398,Thinned 3,,,,,
173.8,0,105,92.92035398,Thinned 3,,,,,
173.9,0,105,92.92035398,Thinned 3,,,,,
174,0,105,92.92035398,Thinned 3,,,,,
174.1,0,105,92.92035398,Thinned 3,,,,,
174.2,0,105,92.92035398,Thinned 3,,,,,
174.3,0,105,92.92035398,Thinned 3,,,,,
174.4,0,105,92.92035398,Thinned 3,,,,,
174.5,0,105,92.92035398,Thinned 3,,,,,
174.6,0,105,92.92035398,Thinned 3,,,,,
174.7,0,105,92.92035398,Thinned 3,,,,,
174.8,0,105,92.92035398,Thinned 3,,,,,
174.9,0,105,92.92035398,Thinned 3,,,,,
175,0,105,92.92035398,Thinned 3,,,,,
175.1,0,105,92.92035398,Thinned 3,,,,,
175.2,0,105,92.92035398,Thinned 3,,,,,
175.3,0,105,92.92035398,Thinned 3,,,,,
175.4,0,105,92.92035398,Thinned 3,,,,,
175.5,0,105,92.92035398,Thinned 3,,,,,
175.6,0,105,92.92035398,Thinned 3,,,,,
175.7,0,105,92.92035398,Thinned 3,,,,,
175.8,0,105,92.92035398,Thinned 3,,,,,
175.9,0,105,92.92035398,Thinned 3,,,,,
176,0,105,92.92035398,Thinned 3,,,,,
176.1,0,105,92.92035398,Thinned 3,,,,,
176.2,0,105,92.92035398,Thinned 3,,,,,
176.3,0,105,92.92035398,Thinned 3,,,,,
176.4,0,105,92.92035398,Thinned 3,,,,,
176.5,0,105,92.92035398,Thinned 3,,,,,
176.6,0,105,92.92035398,Thinned 3,,,,,
176.7,0,105,92.92035398,Thinned 3,,,,,
176.8,0,105,92.92035398,Thinned 3,,,,,
176.9,0,105,92.92035398,Thinned 3,,,,,
177,0,105,92.92035398,Thinned 3,,,,,
177.1,0,105,92.92035398,Thinned 3,,,,,
177.2,0,105,92.92035398,Thinned 3,,,,,
177.3,0,105,92.92035398,Thinned 3,,,,,
177.4,0,105,92.92035398,Thinned 3,,,,,
177.5,0,105,92.92035398,Thinned 3,,,,,
177.6,0,105,92.92035398,Thinned 3,,,,,
177.7,0,105,92.92035398,Thinned 3,,,,,
177.8,0,105,92.92035398,Thinned 3,,,,,
177.9,0,105,92.92035398,Thinned 3,,,,,
178,0,105,92.92035398,Thinned 3,,,,,
178.1,0,105,92.92035398,Thinned 3,,,,,
178.2,0,105,92.92035398,Thinned 3,,,,,
178.3,1,106,93.80530973,Thinned 3,,,,,
178.4,0,106,93.80530973,Thinned 3,,,,,
178.5,1,107,94.69026549,Thinned 3,,,,,
178.6,2,109,96.46017699,Thinned 3,,,,,
178.7,0,109,96.46017699,Thinned 3,,,,,
178.8,0,109,96.46017699,Thinned 3,,,,,
178.9,0,109,96.46017699,Thinned 3,,,,,
179,1,110,97.34513274,Thinned 3,,,,,
179.1,2,112,99.11504425,Thinned 3,,,,,
179.2,0,112,99.11504425,Thinned 3,,,,,
179.3,1,113,100,Thinned 3,,,,,
179.4,0,113,100,Thinned 3,,,,,
179.5,0,113,100,Thinned 3,,,,,
179.6,0,113,100,Thinned 3,,,,,
179.7,0,113,100,Thinned 3,,,,,
179.8,0,113,100,Thinned 3,,,,,
179.9,0,113,100,Thinned 3,,,,,
180,0,113,100,Thinned 3,,,,,
39,0,0,0,Thinned 4,,,,,
39.1,0,0,0,Thinned 4,,,,,
39.2,3,3,2.654867257,Thinned 4,,,,,
39.3,2,5,4.424778761,Thinned 4,,,,,
39.4,1,6,5.309734513,Thinned 4,,,,,
39.5,0,6,5.309734513,Thinned 4,,,,,
39.6,0,6,5.309734513,Thinned 4,,,,,
39.7,0,6,5.309734513,Thinned 4,,,,,
39.8,4,10,8.849557522,Thinned 4,,,,,
39.9,1,11,9.734513274,Thinned 4,,,,,
40,1,12,10.61946903,Thinned 4,,,,,
40.1,0,12,10.61946903,Thinned 4,,,,,
40.2,1,13,11.50442478,Thinned 4,,,,,
40.3,0,13,11.50442478,Thinned 4,,,,,
40.4,0,13,11.50442478,Thinned 4,,,,,
40.5,0,13,11.50442478,Thinned 4,,,,,
40.6,0,13,11.50442478,Thinned 4,,,,,
40.7,0,13,11.50442478,Thinned 4,,,,,
40.8,0,13,11.50442478,Thinned 4,,,,,
40.9,0,13,11.50442478,Thinned 4,,,,,
41,0,13,11.50442478,Thinned 4,,,,,
41.1,0,13,11.50442478,Thinned 4,,,,,
41.2,0,13,11.50442478,Thinned 4,,,,,
41.3,0,13,11.50442478,Thinned 4,,,,,
41.4,0,13,11.50442478,Thinned 4,,,,,
41.5,0,13,11.50442478,Thinned 4,,,,,
41.6,0,13,11.50442478,Thinned 4,,,,,
41.7,0,13,11.50442478,Thinned 4,,,,,
41.8,0,13,11.50442478,Thinned 4,,,,,
41.9,0,13,11.50442478,Thinned 4,,,,,
42,0,13,11.50442478,Thinned 4,,,,,
42.1,0,13,11.50442478,Thinned 4,,,,,
42.2,0,13,11.50442478,Thinned 4,,,,,
42.3,0,13,11.50442478,Thinned 4,,,,,
42.4,0,13,11.50442478,Thinned 4,,,,,
42.5,1,14,12.38938053,Thinned 4,,,,,
42.6,0,14,12.38938053,Thinned 4,,,,,
42.7,0,14,12.38938053,Thinned 4,,,,,
42.8,0,14,12.38938053,Thinned 4,,,,,
42.9,0,14,12.38938053,Thinned 4,,,,,
43,0,14,12.38938053,Thinned 4,,,,,
43.1,0,14,12.38938053,Thinned 4,,,,,
43.2,0,14,12.38938053,Thinned 4,,,,,
43.3,4,18,15.92920354,Thinned 4,,,,,
43.4,2,20,17.69911504,Thinned 4,,,,,
43.5,0,20,17.69911504,Thinned 4,,,,,
43.6,0,20,17.69911504,Thinned 4,,,,,
43.7,0,20,17.69911504,Thinned 4,,,,,
43.8,0,20,17.69911504,Thinned 4,,,,,
43.9,0,20,17.69911504,Thinned 4,,,,,
44,0,20,17.69911504,Thinned 4,,,,,
44.1,0,20,17.69911504,Thinned 4,,,,,
44.2,0,20,17.69911504,Thinned 4,,,,,
44.3,0,20,17.69911504,Thinned 4,,,,,
44.4,0,20,17.69911504,Thinned 4,,,,,
44.5,0,20,17.69911504,Thinned 4,,,,,
44.6,0,20,17.69911504,Thinned 4,,,,,
44.7,0,20,17.69911504,Thinned 4,,,,,
44.8,0,20,17.69911504,Thinned 4,,,,,
44.9,0,20,17.69911504,Thinned 4,,,,,
45,0,20,17.69911504,Thinned 4,,,,,
45.1,0,20,17.69911504,Thinned 4,,,,,
45.2,0,20,17.69911504,Thinned 4,,,,,
45.3,0,20,17.69911504,Thinned 4,,,,,
45.4,0,20,17.69911504,Thinned 4,,,,,
45.5,0,20,17.69911504,Thinned 4,,,,,
45.6,0,20,17.69911504,Thinned 4,,,,,
45.7,0,20,17.69911504,Thinned 4,,,,,
45.8,0,20,17.69911504,Thinned 4,,,,,
45.9,0,20,17.69911504,Thinned 4,,,,,
46,0,20,17.69911504,Thinned 4,,,,,
46.1,0,20,17.69911504,Thinned 4,,,,,
46.2,0,20,17.69911504,Thinned 4,,,,,
46.3,0,20,17.69911504,Thinned 4,,,,,
46.4,0,20,17.69911504,Thinned 4,,,,,
46.5,0,20,17.69911504,Thinned 4,,,,,
46.6,0,20,17.69911504,Thinned 4,,,,,
46.7,0,20,17.69911504,Thinned 4,,,,,
46.8,0,20,17.69911504,Thinned 4,,,,,
46.9,0,20,17.69911504,Thinned 4,,,,,
47,0,20,17.69911504,Thinned 4,,,,,
47.1,0,20,17.69911504,Thinned 4,,,,,
47.2,0,20,17.69911504,Thinned 4,,,,,
47.3,0,20,17.69911504,Thinned 4,,,,,
47.4,0,20,17.69911504,Thinned 4,,,,,
47.5,0,20,17.69911504,Thinned 4,,,,,
47.6,0,20,17.69911504,Thinned 4,,,,,
47.7,0,20,17.69911504,Thinned 4,,,,,
47.8,0,20,17.69911504,Thinned 4,,,,,
47.9,2,22,19.46902655,Thinned 4,,,,,
48,2,24,21.23893805,Thinned 4,,,,,
48.1,2,26,23.00884956,Thinned 4,,,,,
48.2,0,26,23.00884956,Thinned 4,,,,,
48.3,0,26,23.00884956,Thinned 4,,,,,
48.4,0,26,23.00884956,Thinned 4,,,,,
48.5,1,27,23.89380531,Thinned 4,,,,,
48.6,5,32,28.31858407,Thinned 4,,,,,
48.7,2,34,30.08849558,Thinned 4,,,,,
48.8,0,34,30.08849558,Thinned 4,,,,,
48.9,0,34,30.08849558,Thinned 4,,,,,
49,0,34,30.08849558,Thinned 4,,,,,
49.1,0,34,30.08849558,Thinned 4,,,,,
49.2,0,34,30.08849558,Thinned 4,,,,,
49.3,0,34,30.08849558,Thinned 4,,,,,
49.4,0,34,30.08849558,Thinned 4,,,,,
49.5,0,34,30.08849558,Thinned 4,,,,,
49.6,0,34,30.08849558,Thinned 4,,,,,
49.7,0,34,30.08849558,Thinned 4,,,,,
49.8,0,34,30.08849558,Thinned 4,,,,,
49.9,1,35,30.97345133,Thinned 4,,,,,
50,0,35,30.97345133,Thinned 4,,,,,
50.1,0,35,30.97345133,Thinned 4,,,,,
50.2,0,35,30.97345133,Thinned 4,,,,,
50.3,0,35,30.97345133,Thinned 4,,,,,
50.4,0,35,30.97345133,Thinned 4,,,,,
50.5,0,35,30.97345133,Thinned 4,,,,,
50.6,0,35,30.97345133,Thinned 4,,,,,
50.7,0,35,30.97345133,Thinned 4,,,,,
50.8,0,35,30.97345133,Thinned 4,,,,,
50.9,0,35,30.97345133,Thinned 4,,,,,
51,0,35,30.97345133,Thinned 4,,,,,
51.1,0,35,30.97345133,Thinned 4,,,,,
51.2,0,35,30.97345133,Thinned 4,,,,,
51.3,0,35,30.97345133,Thinned 4,,,,,
51.4,0,35,30.97345133,Thinned 4,,,,,
51.5,0,35,30.97345133,Thinned 4,,,,,
51.6,0,35,30.97345133,Thinned 4,,,,,
51.7,0,35,30.97345133,Thinned 4,,,,,
51.8,0,35,30.97345133,Thinned 4,,,,,
51.9,0,35,30.97345133,Thinned 4,,,,,
52,0,35,30.97345133,Thinned 4,,,,,
52.1,0,35,30.97345133,Thinned 4,,,,,
52.2,0,35,30.97345133,Thinned 4,,,,,
52.3,0,35,30.97345133,Thinned 4,,,,,
52.4,0,35,30.97345133,Thinned 4,,,,,
52.5,0,35,30.97345133,Thinned 4,,,,,
52.6,0,35,30.97345133,Thinned 4,,,,,
52.7,0,35,30.97345133,Thinned 4,,,,,
52.8,0,35,30.97345133,Thinned 4,,,,,
52.9,0,35,30.97345133,Thinned 4,,,,,
53,0,35,30.97345133,Thinned 4,,,,,
53.1,0,35,30.97345133,Thinned 4,,,,,
53.2,0,35,30.97345133,Thinned 4,,,,,
53.3,0,35,30.97345133,Thinned 4,,,,,
53.4,0,35,30.97345133,Thinned 4,,,,,
53.5,0,35,30.97345133,Thinned 4,,,,,
53.6,0,35,30.97345133,Thinned 4,,,,,
53.7,0,35,30.97345133,Thinned 4,,,,,
53.8,0,35,30.97345133,Thinned 4,,,,,
53.9,0,35,30.97345133,Thinned 4,,,,,
54,0,35,30.97345133,Thinned 4,,,,,
54.1,0,35,30.97345133,Thinned 4,,,,,
54.2,0,35,30.97345133,Thinned 4,,,,,
54.3,0,35,30.97345133,Thinned 4,,,,,
54.4,0,35,30.97345133,Thinned 4,,,,,
54.5,0,35,30.97345133,Thinned 4,,,,,
54.6,0,35,30.97345133,Thinned 4,,,,,
54.7,0,35,30.97345133,Thinned 4,,,,,
54.8,0,35,30.97345133,Thinned 4,,,,,
54.9,0,35,30.97345133,Thinned 4,,,,,
55,0,35,30.97345133,Thinned 4,,,,,
55.1,0,35,30.97345133,Thinned 4,,,,,
55.2,0,35,30.97345133,Thinned 4,,,,,
55.3,2,37,32.74336283,Thinned 4,,,,,
55.4,0,37,32.74336283,Thinned 4,,,,,
55.5,0,37,32.74336283,Thinned 4,,,,,
55.6,0,37,32.74336283,Thinned 4,,,,,
55.7,0,37,32.74336283,Thinned 4,,,,,
55.8,0,37,32.74336283,Thinned 4,,,,,
55.9,0,37,32.74336283,Thinned 4,,,,,
56,0,37,32.74336283,Thinned 4,,,,,
56.1,0,37,32.74336283,Thinned 4,,,,,
56.2,0,37,32.74336283,Thinned 4,,,,,
56.3,0,37,32.74336283,Thinned 4,,,,,
56.4,0,37,32.74336283,Thinned 4,,,,,
56.5,0,37,32.74336283,Thinned 4,,,,,
56.6,0,37,32.74336283,Thinned 4,,,,,
56.7,0,37,32.74336283,Thinned 4,,,,,
56.8,0,37,32.74336283,Thinned 4,,,,,
56.9,0,37,32.74336283,Thinned 4,,,,,
57,0,37,32.74336283,Thinned 4,,,,,
57.1,0,37,32.74336283,Thinned 4,,,,,
57.2,0,37,32.74336283,Thinned 4,,,,,
57.3,0,37,32.74336283,Thinned 4,,,,,
57.4,0,37,32.74336283,Thinned 4,,,,,
57.5,1,38,33.62831858,Thinned 4,,,,,
57.6,2,40,35.39823009,Thinned 4,,,,,
57.7,1,41,36.28318584,Thinned 4,,,,,
57.8,1,42,37.16814159,Thinned 4,,,,,
57.9,0,42,37.16814159,Thinned 4,,,,,
58,0,42,37.16814159,Thinned 4,,,,,
58.1,0,42,37.16814159,Thinned 4,,,,,
58.2,0,42,37.16814159,Thinned 4,,,,,
58.3,0,42,37.16814159,Thinned 4,,,,,
58.4,0,42,37.16814159,Thinned 4,,,,,
58.5,0,42,37.16814159,Thinned 4,,,,,
58.6,0,42,37.16814159,Thinned 4,,,,,
58.7,0,42,37.16814159,Thinned 4,,,,,
58.8,0,42,37.16814159,Thinned 4,,,,,
58.9,0,42,37.16814159,Thinned 4,,,,,
59,0,42,37.16814159,Thinned 4,,,,,
59.1,0,42,37.16814159,Thinned 4,,,,,
59.2,0,42,37.16814159,Thinned 4,,,,,
59.3,0,42,37.16814159,Thinned 4,,,,,
59.4,0,42,37.16814159,Thinned 4,,,,,
59.5,0,42,37.16814159,Thinned 4,,,,,
59.6,0,42,37.16814159,Thinned 4,,,,,
59.7,0,42,37.16814159,Thinned 4,,,,,
59.8,0,42,37.16814159,Thinned 4,,,,,
59.9,0,42,37.16814159,Thinned 4,,,,,
60,0,42,37.16814159,Thinned 4,,,,,
60.1,0,42,37.16814159,Thinned 4,,,,,
60.2,0,42,37.16814159,Thinned 4,,,,,
60.3,0,42,37.16814159,Thinned 4,,,,,
60.4,0,42,37.16814159,Thinned 4,,,,,
60.5,0,42,37.16814159,Thinned 4,,,,,
60.6,0,42,37.16814159,Thinned 4,,,,,
60.7,0,42,37.16814159,Thinned 4,,,,,
60.8,0,42,37.16814159,Thinned 4,,,,,
60.9,0,42,37.16814159,Thinned 4,,,,,
61,0,42,37.16814159,Thinned 4,,,,,
61.1,0,42,37.16814159,Thinned 4,,,,,
61.2,0,42,37.16814159,Thinned 4,,,,,
61.3,0,42,37.16814159,Thinned 4,,,,,
61.4,0,42,37.16814159,Thinned 4,,,,,
61.5,0,42,37.16814159,Thinned 4,,,,,
61.6,0,42,37.16814159,Thinned 4,,,,,
61.7,0,42,37.16814159,Thinned 4,,,,,
61.8,0,42,37.16814159,Thinned 4,,,,,
61.9,0,42,37.16814159,Thinned 4,,,,,
62,0,42,37.16814159,Thinned 4,,,,,
62.1,0,42,37.16814159,Thinned 4,,,,,
62.2,0,42,37.16814159,Thinned 4,,,,,
62.3,0,42,37.16814159,Thinned 4,,,,,
62.4,0,42,37.16814159,Thinned 4,,,,,
62.5,0,42,37.16814159,Thinned 4,,,,,
62.6,0,42,37.16814159,Thinned 4,,,,,
62.7,0,42,37.16814159,Thinned 4,,,,,
62.8,0,42,37.16814159,Thinned 4,,,,,
62.9,0,42,37.16814159,Thinned 4,,,,,
63,0,42,37.16814159,Thinned 4,,,,,
63.1,0,42,37.16814159,Thinned 4,,,,,
63.2,0,42,37.16814159,Thinned 4,,,,,
63.3,0,42,37.16814159,Thinned 4,,,,,
63.4,0,42,37.16814159,Thinned 4,,,,,
63.5,0,42,37.16814159,Thinned 4,,,,,
63.6,0,42,37.16814159,Thinned 4,,,,,
63.7,0,42,37.16814159,Thinned 4,,,,,
63.8,0,42,37.16814159,Thinned 4,,,,,
63.9,0,42,37.16814159,Thinned 4,,,,,
64,0,42,37.16814159,Thinned 4,,,,,
64.1,0,42,37.16814159,Thinned 4,,,,,
64.2,0,42,37.16814159,Thinned 4,,,,,
64.3,0,42,37.16814159,Thinned 4,,,,,
64.4,0,42,37.16814159,Thinned 4,,,,,
64.5,0,42,37.16814159,Thinned 4,,,,,
64.6,0,42,37.16814159,Thinned 4,,,,,
64.7,0,42,37.16814159,Thinned 4,,,,,
64.8,0,42,37.16814159,Thinned 4,,,,,
64.9,0,42,37.16814159,Thinned 4,,,,,
65,0,42,37.16814159,Thinned 4,,,,,
65.1,0,42,37.16814159,Thinned 4,,,,,
65.2,0,42,37.16814159,Thinned 4,,,,,
65.3,0,42,37.16814159,Thinned 4,,,,,
65.4,0,42,37.16814159,Thinned 4,,,,,
65.5,0,42,37.16814159,Thinned 4,,,,,
65.6,0,42,37.16814159,Thinned 4,,,,,
65.7,0,42,37.16814159,Thinned 4,,,,,
65.8,0,42,37.16814159,Thinned 4,,,,,
65.9,0,42,37.16814159,Thinned 4,,,,,
66,0,42,37.16814159,Thinned 4,,,,,
66.1,0,42,37.16814159,Thinned 4,,,,,
66.2,0,42,37.16814159,Thinned 4,,,,,
66.3,0,42,37.16814159,Thinned 4,,,,,
66.4,0,42,37.16814159,Thinned 4,,,,,
66.5,0,42,37.16814159,Thinned 4,,,,,
66.6,0,42,37.16814159,Thinned 4,,,,,
66.7,0,42,37.16814159,Thinned 4,,,,,
66.8,0,42,37.16814159,Thinned 4,,,,,
66.9,0,42,37.16814159,Thinned 4,,,,,
67,0,42,37.16814159,Thinned 4,,,,,
67.1,0,42,37.16814159,Thinned 4,,,,,
67.2,0,42,37.16814159,Thinned 4,,,,,
67.3,0,42,37.16814159,Thinned 4,,,,,
67.4,0,42,37.16814159,Thinned 4,,,,,
67.5,0,42,37.16814159,Thinned 4,,,,,
67.6,0,42,37.16814159,Thinned 4,,,,,
67.7,0,42,37.16814159,Thinned 4,,,,,
67.8,0,42,37.16814159,Thinned 4,,,,,
67.9,0,42,37.16814159,Thinned 4,,,,,
68,0,42,37.16814159,Thinned 4,,,,,
68.1,0,42,37.16814159,Thinned 4,,,,,
68.2,0,42,37.16814159,Thinned 4,,,,,
68.3,0,42,37.16814159,Thinned 4,,,,,
68.4,0,42,37.16814159,Thinned 4,,,,,
68.5,0,42,37.16814159,Thinned 4,,,,,
68.6,0,42,37.16814159,Thinned 4,,,,,
68.7,0,42,37.16814159,Thinned 4,,,,,
68.8,0,42,37.16814159,Thinned 4,,,,,
68.9,0,42,37.16814159,Thinned 4,,,,,
69,0,42,37.16814159,Thinned 4,,,,,
69.1,0,42,37.16814159,Thinned 4,,,,,
69.2,0,42,37.16814159,Thinned 4,,,,,
69.3,0,42,37.16814159,Thinned 4,,,,,
69.4,0,42,37.16814159,Thinned 4,,,,,
69.5,0,42,37.16814159,Thinned 4,,,,,
69.6,0,42,37.16814159,Thinned 4,,,,,
69.7,0,42,37.16814159,Thinned 4,,,,,
69.8,0,42,37.16814159,Thinned 4,,,,,
69.9,0,42,37.16814159,Thinned 4,,,,,
70,0,42,37.16814159,Thinned 4,,,,,
70.1,0,42,37.16814159,Thinned 4,,,,,
70.2,0,42,37.16814159,Thinned 4,,,,,
70.3,0,42,37.16814159,Thinned 4,,,,,
70.4,0,42,37.16814159,Thinned 4,,,,,
70.5,0,42,37.16814159,Thinned 4,,,,,
70.6,0,42,37.16814159,Thinned 4,,,,,
70.7,0,42,37.16814159,Thinned 4,,,,,
70.8,0,42,37.16814159,Thinned 4,,,,,
70.9,0,42,37.16814159,Thinned 4,,,,,
71,0,42,37.16814159,Thinned 4,,,,,
